uniprot_id,frequency,pdb_ids
Q839G9,1,6BK7
Q839J6,1,1YZF
Q839P8,1,7PUJ
Q83A84,1,4OFX
Q83AB0,1,3TRG
Q83AC2,1,3TQS
Q83AP3,2,"7PVI,7PWB"
Q83AV9,1,3TRD
Q83AY9,1,3TQR
Q83BF9,1,3TRC
Q83BZ9,1,3TQT
Q83DX0,1,3IJ3
Q83E52,1,3TQD
Q83FA3,1,3TQU
Q83PQ0,1,3H2Z
Q83V25,2,"2HBV,4IG2"
Q83VG5,1,3V10
Q83VS7,1,2XCJ
Q83VS8,1,7E8R
Q83WA8,1,2Z5W
Q83WB0,1,1WCK
Q83WG3,1,2Z3T
Q83WS1,20,"1WX2,1WX4,1WXC,2AHK,2AHL,2ZMX,2ZMY,2ZMZ,2ZWD,3AWS,3AWT,3AWU,3AWV,3AWW,3AWX,3AWY,3AWZ,3AX0,5Z0D,5Z0E"
Q83WS2,20,"1WX2,1WX4,1WXC,2AHK,2AHL,2ZMX,2ZMY,2ZMZ,2ZWD,3AWS,3AWT,3AWU,3AWV,3AWW,3AWX,3AWY,3AWZ,3AX0,5Z0D,5Z0E"
Q83XN4,4,"3S3U,3TM1,4IHD,4IHE"
Q83YM3,1,4RSW
Q840M4,1,1YLP
Q840P9,6,"2Y87,2Y8B,4D1T,4D1U,4D1V,4D1W"
Q84294,1,1R8H
Q842J9,2,"2DSN,2Z5G"
Q84406,1,5C5U
Q844J9,1,1QS1
Q846W7,1,3WMD
Q84AF2,1,1SDO
Q84AQ1,1,3U52
Q84AQ2,1,3U52
Q84AQ4,1,3U52
Q84B82,4,"3JRZ,3JSC,3TCJ,4ELY"
Q84BQ9,3,"1UFK,2NXC,3CJS"
Q84BR1,1,1J27
Q84CN9,1,2WNH
Q84CU3,4,"1V8I,1V8N,1V8U,1V8W"
Q84DB4,1,2V8U
Q84EX5,11,"1NXQ,1ZK2,6H07,6HLF,6Y0S,6Y0Z,6Y10,6Y15,6Y1B,6Y1C,7A2B"
Q84FH6,3,"1ODE,1UFY,1UI9"
Q84FY8,1,5ULV
Q84HB8,1,4QA9
Q84HI8,4,"4AMM,4AMN,4AMO,4AMP"
Q84II3,1,1J1I
Q84II6,6,"1WW9,2DE5,2DE6,3VMH,4NBC,4NBG"
Q84SC3,1,5H3G
Q84T68,1,3HKM
Q84V36,1,2OPO
Q84W65,1,4PUI
Q84WK4,2,"6AVV,6AVX"
Q84YL2,1,8TGB
Q852V1,1,3A9L
Q85307,1,1CQ3
Q85365,1,5AJJ
Q85FT5,2,"3AB5,3WCQ"
Q86169,1,4DRR
Q861F6,1,3OXS
Q861F7,5,"7KGP,7KGQ,7KGR,7KGS,7KGT"
Q868H0,1,2CIO
Q868M7,1,1VCL
Q86925,3,"4AGJ,4AGK,4UON"
Q86993,1,1STM
Q869A5,1,3DWV
Q869D4,1,4EL6
Q86BX0,1,6AY8
Q86C09,3,"5QTC,5QTD,6R36"
Q86MV5,1,2B4V
Q86PR3,1,1PZ4
Q86SE8,1,3T30
Q86SG5,1,4AQI
Q86SZ2,1,2BJN
Q86T03,1,8OQH
Q86T24,5,"3FKC,6DF5,6DFA,6DFB,6DFC"
Q86TG7,1,7LGA
Q86TM3,1,8KCA
Q86U42,1,3UCG
Q86U44,1,5K7M
Q86U86,6,"3G0J,3HMF,3IU5,3LJW,3MB4,6OXB"
Q86UR1,1,7CFZ
Q86US8,3,"2DOK,2HWW,2HWX"
Q86UU0,1,2XB1
Q86UW6,1,3FAU
Q86UW9,1,6Y2X
Q86V88,1,2WM8
Q86V97,1,4XC2
Q86VI3,1,3ISU
Q86VP1,2,"4NLH,5YT6"
Q86VS8,2,"5J8E,6B9H"
Q86W24,1,4N1L
Q86W50,2,"6B91,6DU4"
Q86W56,2,"4A0D,4B1G"
Q86WA6,3,"2OCG,2OCK,2OCL"
Q86WV1,1,1U5D
Q86WV6,2,"4EMU,6MX0"
Q86Y01,1,6Y5N
Q86Y07,1,2V62
Q86Y38,1,6EJA
Q86YC2,1,2W18
Q86YI8,1,3O70
Q86YL7,1,4YO0
Q86YW5,1,2FRG
Q873X9,1,1W9P
Q874E9,1,2CZQ
Q87CC0,1,3LJS
Q87CN2,1,3FK8
Q87FE3,1,3B79
Q87HB4,1,7MIQ
Q87HP3,1,7CUS
Q87HP4,1,7E92
Q87I71,1,2P3Y
Q87I90,1,3ER6
Q87J40,1,3H05
Q87K18,1,3ONO
Q87K41,1,2OYZ
Q87LT3,1,2OEZ
Q87M69,1,3CK6
Q87MF5,1,2ZZS
Q87NC6,1,2QMA
Q87NY2,1,3LXQ
Q87P32,1,3LET
Q87QN1,1,3CQB
Q87QX1,1,2OD0
Q87RS1,1,2QRR
Q87RY9,1,2QSX
Q87SR8,1,3LID
Q87T87,2,"2QHK,4EXO"
Q87TF0,1,3B33
Q87TZ9,1,2PAG
Q87UE5,1,4G6T
Q87UE6,1,4G6T
Q87UR7,1,2EVE
Q87UX0,1,2PKH
Q87XG5,1,4P7C
Q880F6,1,3K4I
Q881P0,1,3EWN
Q884G2,1,3CIT
Q884H9,1,2ODA
Q885U1,1,3I1J
Q886T9,1,2OT9
Q889N2,1,3F6W
Q88A25,1,4FZL
Q88AY9,1,3MYX
Q88B12,1,3VAY
Q88B84,1,5XB0
Q88CC1,1,6W1G
Q88E10,2,"2YFA,2YFB"
Q88E47,1,4AQ2
Q88HJ8,1,6L3O
Q88IJ7,1,3PWZ
Q88J51,1,3L6D
Q88J85,1,4C76
Q88JK6,2,"6S18,6S3B"
Q88K39,4,"6WYX,6WZ4,6WZ6,6WZ8"
Q88LV1,1,4H17
Q88N39,1,6PCA
Q88N92,1,3MDK
Q88ND3,1,4O8V
Q88PF6,1,3F7X
Q88QT2,1,4Y7T
Q88QV5,3,"4Z5Y,4Z67,4Z6X"
Q88R27,1,3GI7
Q88RA3,1,3PVJ
Q88RE7,1,3LXZ
Q88RQ5,1,4OMU
Q88S37,1,3CNY
Q89399,1,2P6W
Q89462,1,2IC6
Q899Y1,1,4AR9
Q89BM6,1,3I4S
Q89FH0,1,1TZZ
Q89GW5,4,"2GMN,3LVZ,5NGG,5NJW"
Q89IH6,1,2Y32
Q89U61,2,"4GGR,4GGT"
Q89VB6,2,"4WBJ,4WBR"
Q89XR0,1,5GN2
Q89YI8,2,"4FDT,5CU7"
Q89YP8,1,7ALL
Q89YQ6,2,"3IKW,3IMN"
Q89YR3,2,"6GP5,6GPA"
Q89YR9,1,4FNV
Q89YS0,1,4AK1
Q89YS2,1,3IHV
Q89YU3,1,3L39
Q89YV0,1,7P26
Q89ZG6,1,3SEE
Q89ZI2,2,"2CHO,7OU8"
Q89ZX5,3,"5CJZ,5CK0,5CK1"
Q89ZX7,1,5KD5
Q8A045,1,3K11
Q8A051,1,5OLQ
Q8A090,5,"1YMQ,2RAR,2RAV,2RB5,2RBK"
Q8A0N1,1,2WVX
Q8A0N4,2,"3POH,6T8I"
Q8A0N7,2,"3CGH,8UWV"
Q8A0P1,1,3HRG
Q8A0Q6,1,6F91
Q8A109,2,"4ACY,4ACZ"
Q8A169,1,3GZA
Q8A171,1,7OZA
Q8A183,1,3MPR
Q8A184,1,4MU9
Q8A1B4,1,3SGH
Q8A1G2,1,3CKC
Q8A1H4,1,5NOA
Q8A1H5,1,5MUK
Q8A1H8,1,6EUI
Q8A1I2,1,3HRP
Q8A1I6,1,3QZ4
Q8A1L2,1,1VPB
Q8A1T7,1,3SD2
Q8A1U1,1,5XXL
Q8A204,1,3KYA
Q8A2B2,1,3VAA
Q8A2F3,3,"3NIW,4DW8,4DWO"
Q8A2J3,1,5NGK
Q8A2X8,1,7P24
Q8A2Z3,1,3I10
Q8A2Z4,1,4H08
Q8A2Z7,1,7M1B
Q8A309,1,2A2M
Q8A346,1,7OZC
Q8A397,1,7OZ9
Q8A3D9,3,"7BLG,7BLH,7BLK"
Q8A3E1,1,7BLL
Q8A3I4,2,"2WVV,4J27"
Q8A3J3,1,3BZW
Q8A3K5,2,"4V1R,4V1S"
Q8A3Q9,1,3KST
Q8A3U7,1,7M1A
Q8A3V9,1,3FW2
Q8A3X9,1,3FND
Q8A4P9,1,4FUU
Q8A4Q5,1,4DCC
Q8A545,1,2OMK
Q8A577,1,3MCX
Q8A5G8,1,3QNM
Q8A5H6,1,5FQ4
Q8A5P5,1,3SGG
Q8A5P6,1,3EYP
Q8A5Q9,1,2HUH
Q8A5T1,1,3OSD
Q8A5V9,10,"3QU2,3QU5,3QU7,3QU9,3QUB,3QUQ,3QUT,3QXG,3QYP,3R9K"
Q8A611,1,2ESS
Q8A653,1,3FDH
Q8A6C8,1,7BIZ
Q8A6G6,1,7OZ8
Q8A6K8,1,5C0P
Q8A6L0,1,5E1Q
Q8A6L2,1,4G5A
Q8A6W4,1,5LX8
Q8A6W6,2,"6R3R,6R3U"
Q8A6W9,1,2QHP
Q8A712,2,"3E84,3E8M"
Q8A748,1,4HGN
Q8A759,1,3R4C
Q8A789,1,7AN1
Q8A7C8,1,5G2U
Q8A7P4,1,3HLZ
Q8A7T5,1,3SNX
Q8A7U5,1,2FHQ
Q8A7V2,1,2FB6
Q8A7Y0,1,3KKF
Q8A893,1,4MRU
Q8A8B0,1,2FG1
Q8A8C7,1,3SB4
Q8A8D4,1,3GF6
Q8A8E8,1,2GVK
Q8A8Q1,1,3HTN
Q8A8Z5,1,3G6I
Q8A900,1,6GOC
Q8A909,1,7DWC
Q8A921,1,5MT2
Q8A931,1,5MQN
Q8A947,1,4JB3
Q8A994,1,3DB7
Q8A9E6,1,3HTY
Q8AAK6,1,2JE8
Q8AAM9,1,4H41
Q8AAQ3,1,3B8B
Q8AAW0,1,2RLD
Q8AAW3,1,6YQH
Q8AB22,1,6EON
Q8AB38,1,3IV0
Q8AB42,1,3HDX
Q8AV11,2,"1MBQ,2ZPQ"
Q8AVA3,1,2DDB
Q8AXH5,2,"2I24,2I25"
Q8AXI4,2,"1SQ2,1T6V"
Q8AXY1,4,"1U73,1UMV,1ZL7,1ZLB"
Q8AYA3,1,3UBU
Q8AYM0,2,"1V4W,1V4X"
Q8AYM1,2,"1V4W,1V4X"
Q8B0H2,1,1LG7
Q8B3M2,1,5G51
Q8BCA3,1,4RDJ
Q8BG40,2,"5LB7,5OW5"
Q8BG84,2,"4ESK,4ETY"
Q8BGG7,2,"2H0Q,3MBK"
Q8BH75,1,2OGB
Q8BHA3,1,5XAQ
Q8BHB9,2,"6ERY,6ERZ"
Q8BJ34,2,"5YAA,5YAD"
Q8BJL0,1,4O66
Q8BL48,1,5ELH
Q8BM92,1,6CGS
Q8BND5,1,6HF1
Q8BR07,1,4YTD
Q8BR65,1,4ZQA
Q8BR86,1,7LU6
Q8C147,2,"7CLX,7CLY"
Q8C6L5,1,4O6A
Q8C7D2,1,3WX1
Q8C9A2,3,"5AOY,6OZN,6OZP"
Q8CDD8,1,2CLZ
Q8CFE2,1,6M3H
Q8CG47,1,3L51
Q8CG48,1,3L51
Q8CG72,1,2QTY
Q8CHN8,4,"3POE,3POF,3POI,3POJ"
Q8CHT0,6,"3V9J,4LGZ,4LH1,4LH2,4LH3,7MER"
Q8CIS0,1,4I16
Q8CJ27,1,5LB7
Q8CJ91,1,3ZHG
Q8CJF7,1,4I0O
Q8CK01,1,2QF9
Q8CK55,1,2CJL
Q8CM62,1,4TQX
Q8CML1,1,2I9X
Q8CNK1,1,3NO6
Q8CTG7,1,3BWV
Q8CWB9,1,3QS2
Q8CWK6,1,6VPU
Q8CWN2,2,"7JJ9,7JJB"
Q8CWX6,1,2NQ5
Q8CY83,1,5UFY
Q8CYC9,1,4MR0
Q8CZ52,1,3GDB
Q8D027,1,6B2Y
Q8D072,1,5KWS
Q8D0U0,1,3NRS
Q8D0Z7,1,3QRA
Q8D9M7,1,4DB3
Q8DCF5,2,"4H31,4KWT"
Q8DCQ8,1,5TV2
Q8DG54,1,2C41
Q8DG60,1,2Y6X
Q8DGS1,5,"2J82,2XZV,2Y09,5D2U,5ITI"
Q8DH45,2,"2J7V,2J9O"
Q8DHA2,1,3ZSU
Q8DI03,1,2X8X
Q8DI95,4,"2XBG,5OJ5,5OJP,5OJR"
Q8DIJ1,2,"1Z3X,1Z3Y"
Q8DIJ5,1,6LDQ
Q8DIR2,1,1MY6
Q8DIS6,1,3Q20
Q8DIV4,1,5OJR
Q8DJE2,1,4LJI
Q8DJI7,1,6IRI
Q8DJP8,2,"2OZT,3H7V"
Q8DJT8,2,"5MJO,5MJR"
Q8DKB2,1,3SSR
Q8DKB5,3,"3KWD,3KWE,6MR1"
Q8DL61,1,6A7K
Q8DLC1,1,6RNV
Q8DLG7,1,5ZWL
Q8DLU1,1,5ZWL
Q8DM52,1,6YS9
Q8DMY2,1,2QF4
Q8DNC2,2,"4E7P,4HYE"
Q8DNS0,1,5NOD
Q8DNW3,1,2FPH
Q8DNX4,1,3QFM
Q8DP14,1,8OFH
Q8DP17,2,"6DKE,6NOK"
Q8DP51,1,1ZMA
Q8DP63,2,"2C1G,2C1I"
Q8DPB1,1,4EXL
Q8DPG4,1,5LJL
Q8DPI4,1,4R77
Q8DPI6,1,1JYK
Q8DPL7,1,6CQG
Q8DPV2,1,6UOF
Q8DPY6,1,4H59
Q8DQ08,1,6CSL
Q8DQ62,1,2BIB
Q8DQG2,3,"5ZKL,6JIP,6JIQ"
Q8DQG5,1,7L6Z
Q8DQK6,1,2A6B
Q8DQP4,2,"4CU9,4CUA"
Q8DQQ1,1,4OX5
Q8DR53,1,5VFA
Q8DR57,2,"6GQA,6GQN"
Q8DSG2,1,3S2S
Q8DSL7,1,4R0J
Q8DSV8,1,3FZ4
Q8DSZ7,1,3L9F
Q8DT00,1,3PN8
Q8DTF1,2,"5UQZ,6CAM"
Q8DTT5,1,3IKB
Q8DTT9,1,3L7O
Q8DTU4,1,3LA8
Q8DTW7,1,4DQN
Q8DTX1,1,3D4E
Q8DU08,1,2QKP
Q8DU17,1,3L78
Q8DU42,1,3L7T
Q8DU45,1,3L7Y
Q8DUI5,1,3LEH
Q8DUQ5,1,2G0I
Q8DUW4,1,3L9C
Q8DV70,1,2RI0
Q8DV82,1,2W3Z
Q8DVQ8,1,3L7X
Q8DVY1,1,3LAS
Q8DVY3,1,3H6X
Q8DW05,1,3K8U
Q8DWB2,1,3H36
Q8DWD0,1,3MVP
Q8DWE5,1,3IV3
Q8DWI6,2,"7N10,7N1N"
Q8DWP1,1,7L71
Q8DWV2,1,5CQV
Q8DYC0,1,2PC1
Q8DZ36,1,6Y8Q
Q8DZA6,1,3LEC
Q8DZR0,1,3GWK
Q8E044,1,3EPR
Q8E0M4,1,3OOO
Q8E0S6,1,4G1H
Q8E0S7,1,4G1J
Q8E0S8,1,3PHS
Q8E0S9,2,"3PF2,3PG2"
Q8E186,1,3LK7
Q8E369,1,4U8F
Q8E371,1,4TKZ
Q8E372,2,"3ANJ,3WUX"
Q8E378,2,"5JEZ,5JF0"
Q8E473,1,4RMB
Q8E4J9,1,7DVR
Q8E589,2,"4Z1P,5DZ9"
Q8E989,1,1T82
Q8E9K5,1,3EQX
Q8E9X9,4,"4R2X,4YJK,7Q2W,7Q30"
Q8EAC7,1,6P73
Q8EAI7,1,3H2D
Q8EAP9,1,2OX6
Q8ECH9,1,3LHN
Q8ECK4,1,4MX6
Q8EDL6,4,"1M1P,1M1Q,1M1R,6EE7"
Q8EDS4,1,2NR5
Q8EED0,1,3GOH
Q8EF24,1,3O5C
Q8EF49,1,4U9B
Q8EF93,1,3D3R
Q8EFL1,1,2OTM
Q8EG34,3,"4LM8,7O7G,7QTH"
Q8EGA7,9,"3N55,3NJG,3NJH,3NJI,3NJJ,3NJK,3NJL,3NJM,3NJN"
Q8EGL1,1,2OOJ
Q8EII5,2,"4D40,4US7"
Q8EIX4,1,4PU7
Q8EJE0,1,2BBE
Q8EJW4,2,"2PVZ,5K87"
Q8EKG8,1,3B7C
Q8EKM7,2,"2F7W,3K6A"
Q8EMJ7,1,3D0C
Q8EMJ9,3,"3ES7,3FYY,3GD6"
Q8EMP8,1,3LEZ
Q8EP31,2,"5FUD,5LBP"
Q8EWB1,1,7DIE
Q8EXM2,1,5KZL
Q8F2Y8,1,3UBK
Q8FBQ3,1,2FS5
Q8FHC7,1,4IL2
Q8FV25,1,3EG4
Q8G2R2,1,4G07
Q8G4D5,1,2P9B
Q8G962,1,5Y1A
Q8G9G1,2,"2X5P,4MLS"
Q8G9L0,1,3ZNU
Q8G9Q0,3,"2FHX,5LS3,5NDE"
Q8G9Q2,1,3TTQ
Q8G9V5,1,7MGP
Q8G9V6,1,7MN4
Q8GA71,1,5VQ5
Q8GAV3,1,4L63
Q8GAV4,1,4L63
Q8GAV5,1,2WV6
Q8GB52,1,1SH7
Q8GCA3,2,"5LIQ,5LIZ"
Q8GCC7,1,2OGT
Q8GCH2,1,2HY7
Q8GEB3,1,1UG6
Q8GED7,1,3OQV
Q8GEZ8,1,1R9D
Q8GGG1,1,7NXG
Q8GGH0,6,"4F8D,4FBI,4FN3,4I6R,4I6U,4IA8"
Q8GGM6,1,4Z5Q
Q8GGM8,1,5BMO
Q8GGQ1,1,4Z5P
Q8GHB2,1,2XM5
Q8GHJ5,1,1IUK
Q8GI16,7,"1VCK,2DE5,2DE6,3VMH,4NBC,4NBG,7BUH"
Q8GIQ0,1,1NXM
Q8GIX7,1,4Z6K
Q8GJ44,6,"1O8S,1OD3,1UY1,1UY2,1UY3,1UY4"
Q8GJP7,1,1HKH
Q8GKX2,1,5A87
Q8GME2,1,4HX6
Q8GMG2,1,4ZNM
Q8GMG4,1,4I4K
Q8GMV7,5,"3B5L,3MF6,3MF9,3MFA,3MFC"
Q8GMV9,1,2X3C
Q8GNT2,1,3BAL
Q8GNY5,1,4ADN
Q8GPH0,1,3HGU
Q8GPH7,2,"2WIV,2WIY"
Q8GPL8,1,1WZA
Q8GR96,1,6ZVM
Q8GRA2,1,2XI9
Q8GS38,1,4H6C
Q8GSD2,1,2GME
Q8GSK4,1,3QFL
Q8GTB5,1,3DMI
Q8GTM0,2,"4AAZ,4AB0"
Q8GUD7,1,4MPI
Q8GW78,1,4Y0C
Q8GWW7,3,"1VKP,2Q3U,3H7C"
Q8GXJ4,2,"7LZ1,7LZ2"
Q8GY65,1,6RSN
Q8GYN5,1,8TXF
Q8H0C9,1,3W3E
Q8H0K8,2,"1T6E,1T6G"
Q8H1L1,1,3IE5
Q8H1R0,1,3RT2
Q8H2C9,1,6B6J
Q8HY32,1,8UQS
Q8I1N3,1,7OQR
Q8I224,2,"7AOJ,7AOO"
Q8I2E1,1,6RZY
Q8I2J4,1,2JKG
Q8I2S7,1,2C07
Q8I2X3,1,3TGH
Q8I301,2,"4JUE,4M1N"
Q8I3J4,1,2R0J
Q8I402,1,2FU0
Q8I467,1,2XF1
Q8I4V8,1,2FBN
Q8I4W8,3,"2QAC,4AOM,4GFT"
Q8I4Y0,1,1RY6
Q8I501,1,3P1W
Q8I5Q6,1,2C0D
Q8I5R7,1,4NCX
Q8I5R9,1,5WOF
Q8I719,1,4OFF
Q8I8I2,2,"4D2J,5TJS"
Q8I914,2,"1XX1,2F9R"
Q8I9N0,2,"1XT5,2FBO"
Q8IB03,1,2P65
Q8IB67,1,4QNS
Q8IDI4,1,2W40
Q8IDQ9,4,"3UJ9,3UJA,3UJC,3UJD"
Q8IDR3,1,4AOM
Q8IED5,1,1IUE
Q8IEE9,4,"4ZCQ,4ZCR,7Q2V,7Q9W"
Q8IEV4,1,2F51
Q8IEW2,2,"5AON,6S9Y"
Q8IG33,1,3OFG
Q8IIJ8,2,"4IOD,4IRF"
Q8IIK4,1,2ABW
Q8IIM8,1,6JL3
Q8IJM4,1,6TJ4
Q8IJP2,1,3S6B
Q8IKV6,1,3SRI
Q8IKY0,1,8RXA
Q8IL32,1,1Y6Z
Q8ILA4,1,3QKI
Q8ILQ7,2,"1OKT,4ZXG"
Q8ILT8,1,2H1R
Q8INK6,4,"7NSX,7NSY,7NSZ,7NT0"
Q8ISJ0,1,2CW2
Q8IU60,3,"5MP0,5QOH,5QPC"
Q8IU85,3,"6QP5,6T28,6T29"
Q8IUC4,1,2VSV
Q8IUC6,1,3RC4
Q8IUH3,1,7CSZ
Q8IUN9,1,6PUV
Q8IUQ4,2,"4C9Z,4CA1"
Q8IUX4,1,5HX4
Q8IVF2,1,4CN0
Q8IVM0,1,6LAN
Q8IVT5,1,5VYK
Q8IVV7,6,"6CCR,6CCU,6CD8,6CD9,6CDC,6CDG"
Q8IW19,3,"5W7W,6TYW,6TYZ"
Q8IWS0,2,"4NN2,4R7A"
Q8IWT1,2,"4MZ2,6VSV"
Q8IWV8,4,"3NY3,5TDA,5TDD,5UM3"
Q8IX07,1,2XU7
Q8IXJ6,4,"1J8F,3ZGO,6L65,8TGP"
Q8IXL7,1,6QA0
Q8IXQ5,1,3II7
Q8IXQ6,1,5AIL
Q8IY67,1,3SMZ
Q8IY92,1,4UYI
Q8IYD1,1,3KUJ
Q8IYS0,1,6GN5
Q8IYU8,1,6IIH
Q8IYW5,1,5XIU
Q8IZ69,1,7NTO
Q8IZP0,1,7LXE
Q8J0K6,3,"2RFW,2RFY,2RFZ"
Q8J0K8,1,1L8F
Q8J1V6,1,1H1A
Q8JGJ1,1,2I27
Q8JGS1,1,4LZF
Q8JGS4,1,7C4P
Q8JIV9,1,3UBU
Q8JLF5,2,"2HZE,2HZF"
Q8JNB4,1,7F0H
Q8JNX5,1,4RFU
Q8JPY0,1,3L2A
Q8JUX6,1,3GPG
Q8JZM0,1,4GC5
Q8K1Q4,1,5OVV
Q8K245,1,5YR0
Q8K3Y6,1,3U9G
Q8K424,1,4N5Q
Q8K4M9,1,1Z9O
Q8K4V4,4,"3QDO,3QE1,4Z8J,5ELQ"
Q8KAD0,1,3OR5
Q8KBS5,1,2HCF
Q8KBY6,1,3HH1
Q8KC80,1,3IBW
Q8KCB6,1,1XKN
Q8KDJ9,1,3GBY
Q8KDY2,1,3GN6
Q8KE09,1,6QV7
Q8KF54,1,1T6S
Q8KFZ1,1,3E0H
Q8KKG0,4,"3EDE,3EDF,3EDJ,3EDK"
Q8KKW2,1,3EW1
Q8KLP1,1,2J43
Q8KLS0,1,3KYJ
Q8KLS1,1,3KYJ
Q8KM22,1,3DML
Q8KMX3,4,"4OP8,4OPQ,4OPR,4OQI"
Q8KNC3,1,3IA7
Q8KND7,1,3D0R
Q8KNF1,1,5HOQ
Q8KNG2,1,2W3X
Q8KNG3,1,4U2H
Q8KPZ3,1,6QVF
Q8KQ36,2,"3JYZ,3JZZ"
Q8KQR1,1,2O6P
Q8KRB4,2,"2WOK,2WOL"
Q8KRB7,3,"2XEP,2XFT,2XGN"
Q8KRF6,1,1YQ2
Q8KRJ3,1,2WHG
Q8KRS7,1,6H95
Q8KSX7,1,7OUC
Q8KUA7,1,5GS7
Q8KUB7,1,3IUW
Q8KUD5,1,2GMQ
Q8KUH4,1,6L3M
Q8KX15,2,"4EIE,4EIF"
Q8KY42,1,7OUJ
Q8KYA6,1,3P8A
Q8L1N9,2,"4IFT,4KN8"
Q8L1Y3,1,7P6F
Q8L1Z5,1,3KXQ
Q8L3E1,1,2J4X
Q8L3W1,1,4I1K
Q8L3X9,1,2IX4
Q8L5D0,1,4BWV
Q8L5J1,1,1RH9
Q8L7G0,2,"4LDV,6YCQ"
Q8L7J2,4,"3GNO,3GNP,3WBA,3WBE"
Q8L8B8,2,"2A33,2Q4O"
Q8L940,4,"5K2Z,5K3V,5LNU,6HXG"
Q8LA16,1,5XVJ
Q8LAS7,1,2ZFD
Q8LBP6,1,7C2B
Q8LEK4,2,"6LYW,6LYX"
Q8LGJ5,1,7CXZ
Q8LGR3,1,1XXQ
Q8LJL3,1,8R7A
Q8LNY5,1,1IYN
Q8LPL7,1,6IV5
Q8LPW4,1,4PK9
Q8LTE1,1,3RLK
Q8ML92,1,3BS7
Q8MNY2,3,"4I04,4I05,4I07"
Q8MQJ9,1,1Q7F
Q8MTC1,2,"1ORG,1P28"
Q8MU95,1,3AQY
Q8N0X7,1,4U7I
Q8N0Z6,1,2XVS
Q8N157,1,4ESR
Q8N1Q1,1,3D0N
Q8N1Q8,1,4AE7
Q8N205,1,6WMD
Q8N2U3,1,6HAR
Q8N2Z9,1,4NE3
Q8N300,3,"6J4U,6J8N,6J8O"
Q8N371,2,"6F4M,6F4O"
Q8N3R9,3,"4UU6,7NTJ,7NTK"
Q8N423,1,2GW5
Q8N448,6,"2VWR,5DIN,5E11,5E1Y,5E21,5E22"
Q8N488,1,3IXS
Q8N4E7,14,"1R03,5Z8S,5Z8U,7O63,7O64,7O65,7O66,7O67,7O68,7O69,7O6A,7O6C,7O6D,7OWY"
Q8N4P3,1,3NR1
Q8N5F4,1,4HPY
Q8N5K1,2,"4OO7,4OOA"
Q8N5Z0,2,"5EFS,6D0A"
Q8N684,1,3N9U
Q8N6H7,1,2P57
Q8N6L0,1,6R2I
Q8N6P7,1,3DLQ
Q8N884,7,"4LEV,4MKP,7FTF,7FTG,7FTJ,7FUA,7FUH"
Q8N8Q3,1,6OZE
Q8N8S7,2,"2HO2,7LXE"
Q8N960,2,"6FLJ,6FLK"
Q8NAV1,2,"4RZ9,4RZA"
Q8NB16,2,"4M67,6ZVO"
Q8NBF2,1,6G7W
Q8NBP7,3,"2P4E,4NMX,8WFR"
Q8NBS9,2,"3WGE,3WGX"
Q8NCF5,1,3RD2
Q8ND25,1,5YWR
Q8NE01,1,6DFD
Q8NE86,5,"4XSJ,4XTB,5KUE,5KUG,5KUJ"
Q8NEB9,1,6HOG
Q8NEM0,4,"2WT8,3KTF,3PA6,3SHT"
Q8NEV4,1,6JLE
Q8NEZ4,2,"4ERY,6MLC"
Q8NF91,1,6R15
Q8NFD5,1,2CXY
Q8NFH3,1,4I79
Q8NFU3,1,6BEV
Q8NFU5,1,5W2G
Q8NFU7,1,6ASD
Q8NHJ6,1,3P2T
Q8NHL6,1,1UGN
Q8NHP6,1,6TQT
Q8NHR7,1,6GNY
Q8NHU6,1,3RCO
Q8NI08,1,7OBP
Q8NI22,3,"3A4U,3WHT,4YGB"
Q8NI60,1,4PED
Q8NI99,1,6Y43
Q8NJP9,1,6CPU
Q8NJY3,4,"1UU4,1UU5,1UU6,1W2U"
Q8NK89,1,6SXS
Q8NKS1,1,5IJA
Q8NLC0,1,6J5X
Q8NLC1,1,2NSF
Q8NMA0,1,3FH2
Q8NMD2,2,"5C54,5C55"
Q8NMG3,1,2ZOY
Q8NMJ3,1,3SNO
Q8NNA7,2,"5B68,5JJH"
Q8NNJ2,1,6ZZI
Q8NNM1,1,3LK5
Q8NNN6,3,"6SAT,6SCP,6SCQ"
Q8NP59,1,3F52
Q8NP91,1,6G1D
Q8NQ97,2,"4ACI,4AF5"
Q8NQA4,1,3CP0
Q8NQB1,1,2QEC
Q8NQV9,1,7QOD
Q8NQY2,2,"4DBF,4DBH"
Q8NR27,1,3GJY
Q8NR63,1,2P3H
Q8NRE2,1,5WQ3
Q8NRI8,1,2QIW
Q8NS29,1,5HUB
Q8NS43,1,5D6O
Q8NSR4,1,2QR6
Q8NT37,1,3LMD
Q8NT71,1,3LWA
Q8NTB5,1,6JSB
Q8NTB8,4,"5AZ3,5B4Z,5B50,5B51"
Q8NTB9,2,"6JSA,6JSC"
Q8NTG4,1,4H18
Q8NTY1,1,3GYB
Q8NTZ3,1,3PL2
Q8NX62,1,1XBW
Q8NXI6,1,3D4W
Q8NYF3,1,1WV3
Q8P3Y3,1,3G8Z
Q8P4B4,1,2PKE
Q8P4M6,1,3HIU
Q8P4Q6,1,3HCJ
Q8P4R5,1,2E12
Q8P5I2,1,2WPG
Q8P5Q1,1,3E03
Q8P6F4,1,2XEV
Q8P6L4,1,2OZH
Q8P6M8,1,3G2B
